ID,age,experience,income,zip_code,family,cc_avg,education,mortgage,personal_loan,securities_account,cd_account,online,credit_card,age_bracket,age_bracket_name,income_per_family_member,cc_to_income_ratio,debt_to_income_ratio,financial_maturity_index,experience_bracket,education_degree,num__age,num__income,num__family,num__mortgage,cat__age_bracket_name_Baby boomers,cat__age_bracket_name_Generation X,cat__age_bracket_name_Generation Z,cat__age_bracket_name_Millennials,cat__education_ensino_medio,cat__education_ensino_superior,cat__education_pos_graduacao
107,43,17,69,92717,4,2.9,ensino_medio,0,0,0,0,1,1,3,Generation X,13.8,0.0420289855072463,0.0420289855072463,23.79310344827586,2,high school,0.45,-0.6229508196721312,1.0,1.0792079207920793,0.0,1.0,0.0,0.0,0.0,0.0,1.0
108,42,18,43,92037,1,0.7,ensino_medio,136,0,0,0,0,0,2,Millennials,21.5,0.0162790697674418,3.17906976744186,61.42857142857143,2,high school,-0.6,-0.22950819672131148,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
109,33,7,32,95136,1,0.6,pos_graduacao,166,0,0,0,1,0,2,Millennials,16.0,0.01875,5.20625,53.333333333333336,1,postgraduate,0.45,-0.47540983606557374,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
110,43,17,49,94542,1,2.8,ensino_medio,0,0,0,0,1,0,3,Generation X,24.5,0.0571428571428571,0.0571428571428571,17.5,2,high school,-0.5,0.36065573770491804,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
111,41,14,9,91330,3,1.0,ensino_superior,0,0,0,0,0,0,2,Millennials,2.25,0.1111111111111111,0.1111111111111111,9.0,2,college,-0.7,-0.5409836065573771,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
112,62,38,45,94143,4,1.3,ensino_superior,0,0,0,0,1,0,4,Baby boomers,9.0,0.0288888888888888,0.0288888888888888,34.61538461538461,3,college,-0.45,-0.3442622950819672,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
113,40,15,82,91775,3,1.0,ensino_medio,309,0,0,0,0,0,2,Millennials,20.5,0.0121951219512195,3.7804878048780486,82.0,2,high school,0.5,-0.3442622950819672,0.0,1.9405940594059405,0.0,1.0,0.0,0.0,0.0,1.0,0.0
114,58,34,92,92703,2,2.8,ensino_medio,103,0,0,0,0,0,3,Generation X,30.666666666666668,0.0304347826086956,1.15,32.85714285714286,3,high school,0.15,0.8032786885245902,-0.5,0.8514851485148515,0.0,1.0,0.0,0.0,0.0,1.0,0.0
115,39,14,39,92354,3,0.5,pos_graduacao,0,0,0,0,1,0,2,Millennials,9.75,0.0128205128205128,0.0128205128205128,78.0,2,postgraduate,-0.3,-0.08196721311475409,0.5,1.6732673267326732,0.0,0.0,0.0,1.0,1.0,0.0,0.0
116,65,40,81,92024,3,1.8,ensino_superior,0,0,0,0,1,0,4,Baby boomers,20.25,0.0222222222222222,0.0222222222222222,45.0,4,college,0.85,1.1311475409836065,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
117,54,29,35,92831,1,1.5,ensino_superior,0,0,0,0,1,0,3,Generation X,17.5,0.0428571428571428,0.0428571428571428,23.33333333333333,2,college,-0.25,-0.08196721311475409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
118,58,33,61,92833,2,2.3,pos_graduacao,193,0,0,0,1,0,3,Generation X,20.33333333333333,0.0377049180327868,3.2016393442622952,26.521739130434785,3,postgraduate,0.6,-0.04918032786885246,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
119,41,16,73,92647,3,3.0,ensino_medio,0,0,0,0,1,0,2,Millennials,18.25,0.0410958904109589,0.0410958904109589,24.33333333333333,2,high school,-0.75,2.1475409836065573,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
120,32,7,112,94304,1,4.6,ensino_medio,366,0,0,0,0,0,2,Millennials,56.0,0.0410714285714285,3.3089285714285714,24.347826086956523,1,high school,0.75,-0.45901639344262296,0.5,1.6732673267326732,1.0,0.0,0.0,0.0,1.0,0.0,0.0
121,54,29,12,90057,2,0.2,pos_graduacao,0,0,0,0,1,0,3,Generation X,4.0,0.0166666666666666,0.0166666666666666,60.0,2,postgraduate,0.45,0.8032786885245902,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
122,52,26,38,91711,3,0.9,pos_graduacao,0,0,0,0,1,0,3,Generation X,9.5,0.0236842105263157,0.0236842105263157,42.22222222222222,2,postgraduate,0.5,0.9016393442622951,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
123,58,32,73,94523,2,0.7,ensino_superior,0,0,0,0,1,1,3,Generation X,24.33333333333333,0.0095890410958904,0.0095890410958904,104.28571428571428,3,college,0.95,-0.6721311475409836,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
124,37,13,84,92130,1,3.6,ensino_superior,0,0,1,0,0,0,2,Millennials,42.0,0.0428571428571428,0.0428571428571428,23.33333333333333,2,college,-0.85,0.8360655737704918,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
125,39,15,78,92121,4,2.4,ensino_medio,118,0,0,0,1,0,2,Millennials,15.6,0.0307692307692307,1.5435897435897437,32.5,2,high school,-0.85,0.3442622950819672,-0.5,1.00990099009901,0.0,0.0,0.0,1.0,0.0,0.0,1.0
126,60,35,80,91301,3,0.5,ensino_medio,0,0,0,0,1,0,4,Baby boomers,20.0,0.00625,0.00625,160.0,3,high school,-0.7,-0.5573770491803278,-0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
127,31,5,115,92096,2,1.3,ensino_medio,101,0,0,0,1,1,2,Millennials,38.333333333333336,0.0113043478260869,0.8895652173913043,88.46153846153845,1,high school,1.0,-0.22950819672131148,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
128,34,8,82,92646,1,2.7,ensino_superior,251,0,0,0,1,0,2,Millennials,41.0,0.0329268292682926,3.09390243902439,30.370370370370367,1,college,0.05,0.16393442622950818,0.0,2.1386138613861387,0.0,1.0,0.0,0.0,1.0,0.0,0.0
130,41,16,70,92131,3,0.5,pos_graduacao,0,0,0,0,0,1,2,Millennials,17.5,0.0071428571428571,0.0071428571428571,140.0,2,postgraduate,-0.95,0.2786885245901639,-0.5,1.4851485148514851,0.0,0.0,1.0,0.0,0.0,1.0,0.0
131,28,4,81,94801,3,1.5,ensino_medio,276,0,0,0,1,0,2,Millennials,20.25,0.0185185185185185,3.425925925925926,54.0,1,high school,0.5,0.3442622950819672,0.0,3.00990099009901,0.0,1.0,0.0,0.0,1.0,0.0,0.0
132,58,34,149,93720,4,7.2,ensino_superior,0,1,0,1,1,1,3,Generation X,29.8,0.0483221476510067,0.0483221476510067,20.694444444444443,3,college,0.85,-0.7213114754098361,0.5,0.8811881188118812,1.0,0.0,0.0,0.0,1.0,0.0,0.0
133,31,1,51,90840,2,1.75,pos_graduacao,0,0,0,0,0,0,2,Millennials,17.0,0.034313725490196,0.034313725490196,29.142857142857142,1,postgraduate,0.25,-0.29508196721311475,0.5,1.1584158415841583,0.0,1.0,0.0,0.0,0.0,1.0,0.0
134,30,4,39,90245,3,1.1,ensino_superior,0,0,0,0,1,0,2,Millennials,9.75,0.0282051282051282,0.0282051282051282,35.45454545454545,1,college,-0.35,-0.08196721311475409,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
135,53,29,98,95035,3,1.8,ensino_superior,0,0,0,0,0,0,3,Generation X,24.5,0.0183673469387755,0.0183673469387755,54.44444444444444,2,college,-0.7,-0.7049180327868853,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
136,58,33,45,93010,4,2.1,ensino_medio,0,0,0,0,1,1,3,Generation X,9.0,0.0466666666666666,0.0466666666666666,21.428571428571427,3,high school,0.65,-0.5737704918032787,0.0,1.4653465346534653,0.0,1.0,0.0,0.0,1.0,0.0,0.0
137,59,32,49,95035,4,2.5,ensino_superior,0,0,0,0,1,0,4,Baby boomers,9.8,0.0510204081632653,0.0510204081632653,19.6,3,college,0.25,-0.8360655737704918,-0.5,0.9504950495049505,0.0,1.0,0.0,0.0,1.0,0.0,0.0
138,49,25,128,95054,2,0.4,ensino_medio,0,0,0,0,0,0,3,Generation X,42.66666666666666,0.003125,0.003125,320.0,2,high school,0.95,-0.36065573770491804,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
139,59,34,42,94928,3,1.5,ensino_medio,0,0,1,1,0,1,4,Baby boomers,10.5,0.0357142857142857,0.0357142857142857,28.0,3,high school,-0.65,1.3114754098360655,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
140,59,35,18,93305,1,1.2,pos_graduacao,0,0,0,0,1,0,4,Baby boomers,9.0,0.0666666666666666,0.0666666666666666,15.0,3,postgraduate,-0.05,-0.7868852459016393,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
141,51,25,31,90245,2,0.4,pos_graduacao,161,0,0,0,1,1,3,Generation X,10.333333333333334,0.0129032258064516,5.206451612903226,77.5,2,postgraduate,1.0,1.3114754098360655,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
142,35,11,58,95831,3,2.0,ensino_medio,149,0,0,0,1,1,2,Millennials,14.5,0.0344827586206896,2.603448275862069,29.0,2,high school,-0.75,0.8032786885245902,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
143,33,9,48,91770,1,2.1,pos_graduacao,0,0,0,0,0,1,2,Millennials,24.0,0.04375,0.04375,22.857142857142858,1,postgraduate,-0.1,0.8360655737704918,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
144,25,1,54,94117,4,1.6,ensino_medio,0,0,0,0,1,1,1,Generation Z,10.8,0.0296296296296296,0.0296296296296296,33.75,1,high school,0.55,0.47540983606557374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
145,49,23,70,92093,2,1.5,ensino_superior,0,0,0,0,0,0,3,Generation X,23.33333333333333,0.0214285714285714,0.0214285714285714,46.66666666666666,2,college,-0.65,0.09836065573770492,1.0,1.00990099009901,0.0,0.0,0.0,1.0,0.0,0.0,1.0
146,59,35,124,90007,1,7.4,ensino_medio,0,0,0,0,0,1,4,Baby boomers,62.0,0.0596774193548387,0.0596774193548387,16.756756756756754,3,high school,0.5,0.29508196721311475,0.5,1.693069306930693,0.0,1.0,0.0,0.0,0.0,1.0,0.0
147,46,19,84,94102,1,2.67,ensino_superior,0,0,0,0,1,1,3,Generation X,42.0,0.0317857142857142,0.0317857142857142,31.460674157303373,2,college,1.05,-0.45901639344262296,-0.5,1.702970297029703,1.0,0.0,0.0,0.0,0.0,1.0,0.0
148,50,25,83,94542,4,3.6,pos_graduacao,188,0,0,0,1,0,3,Generation X,16.6,0.0433734939759036,2.308433734939759,23.055555555555557,2,postgraduate,-0.35,0.18032786885245902,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
149,52,28,163,91423,2,0.4,ensino_medio,116,0,0,0,1,0,3,Generation X,54.333333333333336,0.0024539877300613,0.7141104294478527,407.5,2,high school,-0.05,-0.8360655737704918,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
150,48,22,42,93955,3,2.2,ensino_superior,0,0,0,0,0,0,3,Generation X,10.5,0.0523809523809523,0.0523809523809523,19.09090909090909,2,college,0.5,-0.5737704918032787,1.0,1.4752475247524752,0.0,1.0,0.0,0.0,0.0,0.0,1.0
151,46,22,118,94107,2,7.5,ensino_medio,0,0,0,1,1,1,3,Generation X,39.333333333333336,0.0635593220338983,0.0635593220338983,15.733333333333333,2,high school,0.35,0.36065573770491804,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
152,26,0,132,92834,3,6.5,pos_graduacao,0,1,0,0,0,1,1,Generation Z,33.0,0.0492424242424242,0.0492424242424242,20.307692307692307,1,postgraduate,-0.2,-0.5081967213114754,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
153,57,32,24,93117,1,1.3,ensino_medio,0,0,0,0,1,1,3,Generation X,12.0,0.0541666666666666,0.0541666666666666,18.46153846153846,3,high school,-0.25,-0.5737704918032787,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
154,60,36,22,94551,2,1.0,ensino_medio,0,0,1,1,1,1,4,Baby boomers,7.333333333333333,0.0454545454545454,0.0454545454545454,22.0,3,high school,-0.45,-0.3770491803278688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
155,54,29,58,92612,4,1.3,pos_graduacao,0,0,0,0,0,0,3,Generation X,11.6,0.0224137931034482,0.0224137931034482,44.61538461538461,2,postgraduate,0.1,0.7704918032786885,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
156,24,0,60,94596,4,1.6,ensino_medio,0,0,0,0,1,0,1,Generation Z,12.0,0.0266666666666666,0.0266666666666666,37.5,1,high school,0.55,-0.03278688524590164,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
157,26,0,15,92131,4,0.4,ensino_medio,0,0,0,0,0,1,1,Generation Z,3.0,0.0266666666666666,0.0266666666666666,37.5,1,high school,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
158,41,17,83,94025,4,2.67,ensino_medio,0,0,0,0,1,1,2,Millennials,16.6,0.0321686746987951,0.0321686746987951,31.08614232209738,2,high school,0.2,-0.819672131147541,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
159,32,6,79,94720,2,1.5,pos_graduacao,0,0,0,0,1,1,2,Millennials,26.33333333333333,0.0189873417721519,0.0189873417721519,52.66666666666666,1,postgraduate,0.25,-0.47540983606557374,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
160,61,35,41,94545,4,1.7,ensino_superior,0,0,1,0,1,0,4,Baby boomers,8.2,0.0414634146341463,0.0414634146341463,24.11764705882353,3,college,-0.6,-0.39344262295081966,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
161,29,0,134,95819,4,6.5,pos_graduacao,0,1,0,0,0,0,2,Millennials,26.8,0.0485074626865671,0.0485074626865671,20.615384615384617,1,postgraduate,1.0,1.2622950819672132,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
162,61,35,80,95053,2,2.8,ensino_medio,0,0,0,0,1,0,4,Baby boomers,26.666666666666668,0.0349999999999999,0.0349999999999999,28.571428571428573,3,high school,0.25,0.8360655737704918,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
163,38,12,52,90036,1,2.0,ensino_medio,0,0,0,0,0,0,2,Millennials,26.0,0.0384615384615384,0.0384615384615384,26.0,2,high school,-0.9,0.6721311475409836,0.0,1.8217821782178218,0.0,0.0,0.0,1.0,1.0,0.0,0.0
164,28,4,70,91125,4,2.6,ensino_medio,0,0,0,0,1,0,2,Millennials,14.0,0.0371428571428571,0.0371428571428571,26.923076923076923,1,high school,0.15,1.6229508196721312,0.5,3.9603960396039604,0.0,1.0,0.0,0.0,1.0,0.0,0.0
165,53,27,92,95120,2,1.1,ensino_medio,0,0,1,0,0,0,3,Generation X,30.666666666666668,0.0119565217391304,0.0119565217391304,83.63636363636363,2,high school,-0.55,0.29508196721311475,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
166,27,1,43,94706,1,1.5,ensino_medio,0,0,0,0,1,0,2,Millennials,21.5,0.0348837209302325,0.0348837209302325,28.666666666666668,1,high school,0.8,1.459016393442623,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
167,25,1,21,95827,3,1.0,ensino_superior,0,0,0,0,0,0,1,Generation Z,5.25,0.0476190476190476,0.0476190476190476,21.0,1,college,0.1,-0.4918032786885246,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
168,33,9,23,94305,3,0.9,pos_graduacao,0,0,0,0,1,1,2,Millennials,5.75,0.0391304347826087,0.0391304347826087,25.555555555555557,1,postgraduate,-0.1,-0.9016393442622951,0.5,0.8712871287128713,0.0,1.0,0.0,0.0,0.0,1.0,0.0
169,50,26,13,91320,4,1.0,ensino_medio,0,0,0,0,1,0,3,Generation X,2.6,0.0769230769230769,0.0769230769230769,13.0,2,high school,-0.15,-0.4918032786885246,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
170,27,1,112,90503,4,2.1,pos_graduacao,0,0,0,0,0,1,2,Millennials,22.4,0.01875,0.01875,53.33333333333333,1,postgraduate,0.35,1.4098360655737705,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
171,27,1,138,90250,2,2.0,ensino_medio,0,0,0,0,1,0,2,Millennials,46.0,0.0144927536231884,0.0144927536231884,69.0,1,high school,0.7,0.4098360655737705,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
172,52,28,11,95817,3,0.4,ensino_medio,0,0,1,0,0,0,3,Generation X,2.75,0.0363636363636363,0.0363636363636363,27.5,2,high school,0.7,0.0,-0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
173,38,13,171,92717,2,7.8,ensino_medio,0,0,0,0,1,0,2,Millennials,57.0,0.0456140350877192,0.0456140350877192,21.923076923076923,2,high school,-0.2,-0.01639344262295082,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
174,58,34,42,90095,4,1.5,ensino_medio,0,0,0,0,1,1,3,Generation X,8.4,0.0357142857142857,0.0357142857142857,28.0,3,high school,0.2,0.8524590163934426,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
175,42,17,168,95503,2,7.9,ensino_superior,0,1,0,0,1,0,2,Millennials,56.0,0.0470238095238095,0.0470238095238095,21.26582278481013,2,college,-0.05,0.13114754098360656,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
176,45,20,85,91711,4,1.1,ensino_superior,0,0,1,0,1,0,3,Generation X,17.0,0.0129411764705882,0.0129411764705882,77.27272727272727,2,college,-0.8,0.47540983606557374,0.0,2.8415841584158414,0.0,0.0,0.0,1.0,1.0,0.0,0.0
177,52,25,44,93111,3,1.0,ensino_superior,135,0,0,0,1,0,3,Generation X,11.0,0.0227272727272727,3.090909090909091,44.0,2,college,-0.8,-0.47540983606557374,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
178,29,3,65,94132,4,1.8,ensino_superior,244,0,0,0,0,0,2,Millennials,13.0,0.0276923076923076,3.7815384615384615,36.11111111111111,1,college,0.45,-0.6885245901639344,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
179,53,29,24,95818,4,0.2,ensino_medio,0,0,0,0,1,1,3,Generation X,4.8,0.0083333333333333,0.0083333333333333,120.0,2,high school,-0.95,-0.13114754098360656,0.5,1.118811881188119,0.0,0.0,1.0,0.0,0.0,0.0,1.0
180,62,37,11,91942,1,0.1,ensino_medio,0,0,0,0,1,0,4,Baby boomers,5.5,0.009090909090909,0.009090909090909,110.0,3,high school,1.0,0.19672131147540983,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
181,51,27,38,90401,2,1.0,pos_graduacao,164,0,0,0,1,0,3,Generation X,12.666666666666666,0.0263157894736842,4.342105263157895,38.0,2,postgraduate,-0.4,-0.6721311475409836,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
182,36,12,10,93524,4,0.7,ensino_superior,81,0,0,0,0,0,2,Millennials,2.0,0.0699999999999999,8.17,14.285714285714286,2,college,-0.25,-0.06557377049180328,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
183,24,0,135,95133,1,1.5,ensino_medio,0,0,0,0,1,0,1,Generation Z,67.5,0.0111111111111111,0.0111111111111111,90.0,1,high school,0.6,0.45901639344262296,-0.5,0.801980198019802,0.0,1.0,0.0,0.0,1.0,0.0,0.0
184,29,3,148,92173,3,4.1,ensino_medio,0,1,0,0,1,0,2,Millennials,37.0,0.0277027027027027,0.0277027027027027,36.09756097560976,1,high school,0.3,-0.8360655737704918,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
185,52,26,63,92717,2,1.5,ensino_superior,0,0,1,0,1,0,3,Generation X,21.0,0.0238095238095238,0.0238095238095238,42.0,2,college,-0.9,-0.45901639344262296,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
186,39,14,115,91320,1,1.0,pos_graduacao,0,0,0,0,1,0,2,Millennials,57.5,0.008695652173913,0.008695652173913,115.0,2,postgraduate,0.05,1.278688524590164,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
187,48,23,45,95616,1,0.3,ensino_medio,0,0,0,0,1,1,3,Generation X,22.5,0.0066666666666666,0.0066666666666666,150.0,2,high school,-0.55,1.9836065573770492,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
188,46,21,159,94305,3,1.9,pos_graduacao,315,1,0,0,1,0,3,Generation X,39.75,0.0119496855345911,1.9930817610062888,83.6842105263158,2,postgraduate,0.2,-0.6557377049180327,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
189,64,40,169,91320,2,2.1,ensino_medio,122,0,0,0,1,0,4,Baby boomers,56.333333333333336,0.0124260355029585,0.7343195266272189,80.47619047619047,4,high school,0.55,-0.21311475409836064,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
190,55,29,112,94043,2,1.4,ensino_medio,0,0,0,0,1,0,3,Generation X,37.333333333333336,0.0124999999999999,0.0124999999999999,80.0,2,high school,0.15,-0.7049180327868853,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
191,60,36,93,92521,1,4.3,ensino_medio,0,0,0,0,1,0,4,Baby boomers,46.5,0.0462365591397849,0.0462365591397849,21.627906976744185,3,high school,0.45,0.2786885245901639,1.0,1.4158415841584158,0.0,1.0,0.0,0.0,0.0,0.0,1.0
192,51,25,29,90404,1,0.3,pos_graduacao,140,0,0,0,0,0,3,Generation X,14.5,0.0103448275862068,4.837931034482759,96.66666666666669,2,postgraduate,-0.05,0.09836065573770492,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
193,50,23,85,92122,1,2.67,ensino_superior,0,0,0,0,1,0,3,Generation X,42.5,0.0314117647058823,0.0314117647058823,31.83520599250937,2,college,-0.1,-0.5573770491803278,0.5,0.9603960396039604,0.0,1.0,0.0,0.0,1.0,0.0,0.0
194,48,24,21,93118,4,0.6,ensino_medio,0,0,0,0,1,1,3,Generation X,4.2,0.0285714285714285,0.0285714285714285,35.0,2,high school,-0.9,0.09836065573770492,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
195,53,29,144,92697,2,6.8,ensino_medio,0,0,0,0,1,0,3,Generation X,48.0,0.0472222222222222,0.0472222222222222,21.176470588235293,2,high school,1.0,-0.6557377049180327,-0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
196,34,10,13,94577,4,1.0,ensino_medio,95,0,1,0,1,0,2,Millennials,2.6,0.0769230769230769,7.384615384615385,13.0,2,high school,-0.45,-0.6229508196721312,-0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
197,48,24,165,93407,1,5.0,ensino_medio,0,0,0,0,0,1,3,Generation X,82.5,0.0303030303030303,0.0303030303030303,33.0,2,high school,0.85,-0.5409836065573771,0.5,1.2673267326732673,1.0,0.0,0.0,0.0,0.0,0.0,1.0
198,55,31,9,91345,4,0.7,ensino_medio,89,0,0,0,1,0,3,Generation X,1.8,0.0777777777777777,9.966666666666669,12.857142857142858,3,high school,0.45,0.4426229508196721,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
200,36,11,158,92152,1,5.1,pos_graduacao,0,1,0,1,1,1,2,Millennials,79.0,0.0322784810126582,0.0322784810126582,30.98039215686275,2,postgraduate,0.6,-0.3442622950819672,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
201,32,6,29,91355,1,1.9,pos_graduacao,0,0,0,0,1,1,2,Millennials,14.5,0.0655172413793103,0.0655172413793103,15.263157894736842,1,postgraduate,-0.65,0.5901639344262295,0.0,2.4653465346534653,0.0,0.0,0.0,1.0,0.0,0.0,1.0
202,35,9,20,94609,2,1.4,pos_graduacao,0,0,0,0,1,1,2,Millennials,6.666666666666667,0.0699999999999999,0.0699999999999999,14.285714285714286,1,postgraduate,-0.45,-0.6557377049180327,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
203,30,3,68,94306,4,2.0,ensino_superior,0,0,0,0,1,0,2,Millennials,13.6,0.0294117647058823,0.0294117647058823,34.0,1,college,0.55,-0.04918032786885246,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
204,58,34,65,95747,4,2.2,ensino_medio,0,0,0,0,1,0,3,Generation X,13.0,0.0338461538461538,0.0338461538461538,29.545454545454543,3,high school,0.0,-0.3442622950819672,-0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
205,56,31,61,96150,2,1.9,ensino_superior,105,0,0,0,0,0,3,Generation X,20.33333333333333,0.0311475409836065,1.7524590163934428,32.10526315789474,3,college,0.7,0.2786885245901639,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
206,38,12,91,95616,4,1.4,ensino_superior,100,0,0,0,0,1,2,Millennials,18.2,0.0153846153846153,1.1142857142857143,65.0,2,college,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
207,49,25,31,91355,1,1.0,ensino_medio,0,0,1,0,1,0,3,Generation X,15.5,0.032258064516129,0.032258064516129,31.0,2,high school,-0.9,0.5081967213114754,0.0,3.0693069306930694,0.0,0.0,0.0,1.0,1.0,0.0,0.0
208,34,10,71,94115,4,0.1,ensino_superior,0,0,0,0,0,0,2,Millennials,14.2,0.0014084507042253,0.0014084507042253,710.0,2,college,0.2,-0.5573770491803278,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
209,40,16,73,94110,4,2.67,ensino_medio,0,0,0,0,1,1,2,Millennials,14.6,0.0365753424657534,0.0365753424657534,27.34082397003745,2,high school,-0.75,-0.3442622950819672,-0.5,0.9900990099009901,0.0,0.0,0.0,1.0,0.0,0.0,1.0
210,64,39,172,94707,4,3.1,ensino_medio,282,1,0,1,1,1,4,Baby boomers,34.4,0.0180232558139534,1.657558139534884,55.483870967741936,3,high school,0.2,2.1639344262295084,1.0,6.108910891089109,0.0,1.0,0.0,0.0,1.0,0.0,0.0
212,44,18,55,94720,1,0.2,ensino_medio,0,0,0,0,0,0,3,Generation X,27.5,0.0036363636363636,0.0036363636363636,275.0,2,high school,0.45,-0.01639344262295082,1.0,1.4752475247524752,0.0,1.0,0.0,0.0,0.0,1.0,0.0
213,46,22,69,91604,2,1.7,ensino_medio,209,0,0,0,0,0,3,Generation X,23.0,0.0246376811594202,3.0536231884057967,40.588235294117645,2,high school,0.6,-0.36065573770491804,-0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
214,57,33,155,91326,1,7.4,ensino_medio,0,0,0,0,1,0,3,Generation X,77.5,0.0477419354838709,0.0477419354838709,20.945945945945944,3,high school,0.55,0.6229508196721312,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
215,54,28,94,90291,1,1.9,ensino_superior,0,0,0,0,0,0,3,Generation X,47.0,0.0202127659574468,0.0202127659574468,49.47368421052632,2,college,-0.5,-0.2459016393442623,-0.5,1.6237623762376239,0.0,0.0,0.0,1.0,0.0,0.0,1.0
