ID,age,experience,income,zip_code,family,cc_avg,education,mortgage,personal_loan,securities_account,cd_account,online,credit_card,age_bracket,age_bracket_name,income_per_family_member,cc_to_income_ratio,debt_to_income_ratio,financial_maturity_index,experience_bracket,education_degree
194,48,24,21,93118,4,0.6,1,0,0,0,0,1,1,3,Generation X,4.2,0.02857142857142857,0.02857142857142857,35.0,2,high school
195,53,29,144,92697,2,6.8,1,0,0,0,0,1,0,3,Generation X,48.0,0.04722222222222222,0.04722222222222222,21.176470588235293,2,high school
196,34,10,13,94577,4,1.0,1,95,0,1,0,1,0,2,Millennials,2.6,0.07692307692307693,7.384615384615385,13.0,2,high school
197,48,24,165,93407,1,5.0,1,0,0,0,0,0,1,3,Generation X,82.5,0.030303030303030304,0.030303030303030304,33.0,2,high school
198,55,31,9,91345,4,0.7,1,89,0,0,0,1,0,3,Generation X,1.8,0.07777777777777778,9.966666666666667,12.857142857142858,3,high school
200,36,11,158,92152,1,5.1,3,0,1,0,1,1,1,2,Millennials,79.0,0.032278481012658226,0.032278481012658226,30.98039215686275,2,postgraduate
201,32,6,29,91355,1,1.9,3,0,0,0,0,1,1,2,Millennials,14.5,0.06551724137931034,0.06551724137931034,15.263157894736842,1,postgraduate
202,35,9,20,94609,2,1.4,3,0,0,0,0,1,1,2,Millennials,6.666666666666667,0.06999999999999999,0.06999999999999999,14.285714285714286,1,postgraduate
203,30,3,68,94306,4,2.0,2,0,0,0,0,1,0,2,Millennials,13.6,0.029411764705882353,0.029411764705882353,34.0,1,college
204,58,34,65,95747,4,2.2,1,0,0,0,0,1,0,3,Generation X,13.0,0.03384615384615385,0.03384615384615385,29.545454545454543,3,high school
205,56,31,61,96150,2,1.9,2,105,0,0,0,0,0,3,Generation X,20.333333333333332,0.031147540983606555,1.7524590163934428,32.10526315789474,3,college
206,38,12,91,95616,4,1.4,2,100,0,0,0,0,1,2,Millennials,18.2,0.015384615384615384,1.1142857142857143,65.0,2,college
207,49,25,31,91355,1,1.0,1,0,0,1,0,1,0,3,Generation X,15.5,0.03225806451612903,0.03225806451612903,31.0,2,high school
208,34,10,71,94115,4,0.1,2,0,0,0,0,0,0,2,Millennials,14.2,0.0014084507042253522,0.0014084507042253522,710.0,2,college
209,40,16,73,94110,4,2.67,1,0,0,0,0,1,1,2,Millennials,14.6,0.036575342465753426,0.036575342465753426,27.340823970037455,2,high school
210,64,39,172,94707,4,3.1,1,282,1,0,1,1,1,4,Baby boomers,34.4,0.01802325581395349,1.657558139534884,55.483870967741936,3,high school
212,44,18,55,94720,1,0.2,1,0,0,0,0,0,0,3,Generation X,27.5,0.0036363636363636364,0.0036363636363636364,275.0,2,high school
213,46,22,69,91604,2,1.7,1,209,0,0,0,0,0,3,Generation X,23.0,0.024637681159420288,3.0536231884057967,40.588235294117645,2,high school
214,57,33,155,91326,1,7.4,1,0,0,0,0,1,0,3,Generation X,77.5,0.04774193548387097,0.04774193548387097,20.945945945945944,3,high school
215,54,28,94,90291,1,1.9,2,0,0,0,0,0,0,3,Generation X,47.0,0.020212765957446806,0.020212765957446806,49.473684210526315,2,college
217,27,3,125,95521,2,0.6,1,0,0,0,0,0,0,2,Millennials,41.666666666666664,0.0048,0.0048,208.33333333333334,1,high school
218,39,14,74,94305,3,3.0,1,0,0,0,0,0,0,2,Millennials,18.5,0.04054054054054054,0.04054054054054054,24.666666666666668,2,high school
219,44,20,72,92807,3,0.3,3,0,0,0,0,1,0,3,Generation X,18.0,0.004166666666666667,0.004166666666666667,240.0,2,postgraduate
220,56,30,61,94707,1,2.2,3,0,0,0,0,1,1,3,Generation X,30.5,0.036065573770491806,0.036065573770491806,27.727272727272727,3,postgraduate
221,32,6,25,92130,2,0.3,1,0,0,0,0,0,1,2,Millennials,8.333333333333334,0.012,0.012,83.33333333333334,1,high school
222,45,19,83,95051,2,1.7,2,0,0,0,0,1,0,3,Generation X,27.666666666666668,0.020481927710843374,0.020481927710843374,48.82352941176471,2,college
223,26,2,104,94306,3,2.5,1,0,0,0,0,0,0,1,Generation Z,26.0,0.02403846153846154,0.02403846153846154,41.6,1,high school
224,55,25,41,95014,3,1.0,3,0,0,0,0,1,0,3,Generation X,10.25,0.024390243902439025,0.024390243902439025,41.0,2,postgraduate
225,52,27,58,94305,4,1.8,3,91,0,0,0,0,0,3,Generation X,11.6,0.03103448275862069,1.5999999999999999,32.22222222222222,2,postgraduate
226,39,13,93,94720,1,1.5,3,0,0,0,0,0,1,2,Millennials,46.5,0.016129032258064516,0.016129032258064516,62.0,2,postgraduate
227,24,0,39,94085,2,1.7,2,0,0,0,0,0,0,1,Generation Z,13.0,0.04358974358974359,0.04358974358974359,22.941176470588236,1,college
228,47,23,148,94551,2,7.5,1,0,0,0,1,1,1,3,Generation X,49.333333333333336,0.05067567567567568,0.05067567567567568,19.733333333333334,2,high school
229,47,22,53,92677,4,1.9,3,98,0,1,1,0,1,3,Generation X,10.6,0.035849056603773584,1.8849056603773586,27.894736842105264,2,postgraduate
230,48,24,71,93117,2,1.7,1,145,0,0,0,0,1,3,Generation X,23.666666666666668,0.023943661971830985,2.0661971830985912,41.76470588235294,2,high school
231,47,22,92,94720,1,2.8,2,0,0,0,0,1,0,3,Generation X,46.0,0.03043478260869565,0.03043478260869565,32.85714285714286,2,college
232,35,10,61,94304,4,2.1,3,0,0,0,0,1,0,2,Millennials,12.2,0.03442622950819672,0.03442622950819672,29.047619047619047,2,postgraduate
233,46,19,38,94122,3,2.5,2,135,0,0,0,0,0,3,Generation X,9.5,0.06578947368421052,3.6184210526315788,15.2,2,college
234,62,37,58,91320,4,1.7,1,0,0,0,0,1,0,4,Baby boomers,11.6,0.029310344827586206,0.029310344827586206,34.11764705882353,3,high school
235,26,1,80,95616,1,0.8,2,150,0,0,0,0,0,1,Generation Z,40.0,0.01,1.8850000000000002,100.0,1,college
236,38,8,71,94720,4,1.8,3,0,0,0,0,1,0,2,Millennials,14.2,0.02535211267605634,0.02535211267605634,39.44444444444444,1,postgraduate
237,43,18,89,93407,3,0.5,3,0,0,0,0,1,1,3,Generation X,22.25,0.0056179775280898875,0.0056179775280898875,178.0,2,postgraduate
238,62,38,83,92521,1,1.8,3,0,0,0,0,1,0,4,Baby boomers,41.5,0.021686746987951807,0.021686746987951807,46.11111111111111,3,postgraduate
239,57,32,28,95831,3,0.2,1,0,0,0,0,1,1,3,Generation X,7.0,0.0071428571428571435,0.0071428571428571435,140.0,3,high school
240,28,3,52,94112,4,1.7,2,0,0,0,0,0,0,2,Millennials,10.4,0.032692307692307694,0.032692307692307694,30.58823529411765,1,college
241,51,26,70,90089,1,1.2,1,169,0,0,0,0,0,3,Generation X,35.0,0.017142857142857144,2.431428571428571,58.333333333333336,2,high school
242,48,22,71,91711,1,1.4,3,0,0,0,0,0,1,3,Generation X,35.5,0.019718309859154928,0.019718309859154928,50.714285714285715,2,postgraduate
243,41,16,75,94005,1,3.7,3,280,0,0,0,0,0,2,Millennials,37.5,0.04933333333333333,3.7826666666666666,20.27027027027027,2,postgraduate
244,65,39,170,90095,3,7.9,3,99,1,0,1,1,0,4,Baby boomers,42.5,0.04647058823529412,0.6288235294117648,21.51898734177215,3,postgraduate
245,41,17,78,94025,4,0.8,1,78,0,0,0,1,0,2,Millennials,15.6,0.010256410256410256,1.0102564102564102,97.5,2,high school
246,35,11,25,92614,2,1.0,2,0,0,0,0,0,0,2,Millennials,8.333333333333334,0.04,0.04,25.0,2,college
247,38,14,60,94025,2,0.6,3,0,0,0,0,1,1,2,Millennials,20.0,0.01,0.01,100.0,2,postgraduate
248,53,29,120,92626,4,2.7,2,111,1,1,1,1,0,3,Generation X,24.0,0.022500000000000003,0.9475,44.44444444444444,2,college
249,55,29,99,92121,2,1.4,1,264,0,0,0,1,1,3,Generation X,33.0,0.01414141414141414,2.6808080808080805,70.71428571428572,2,high school
250,26,1,55,90089,3,2.6,3,113,0,0,0,0,1,1,Generation Z,13.75,0.04727272727272727,2.1018181818181816,21.153846153846153,1,postgraduate
251,30,6,29,94305,3,1.0,2,117,0,0,0,0,0,2,Millennials,7.25,0.034482758620689655,4.068965517241379,29.0,1,college
252,54,28,170,92182,2,6.2,2,325,1,0,0,1,0,3,Generation X,56.666666666666664,0.036470588235294116,1.948235294117647,27.419354838709676,2,college
253,65,40,53,91711,3,2.2,1,0,0,0,0,0,1,4,Baby boomers,13.25,0.041509433962264156,0.041509433962264156,24.09090909090909,4,high school
255,65,41,134,91942,3,3.9,3,121,1,0,0,1,0,4,Baby boomers,33.5,0.029104477611940297,0.932089552238806,34.35897435897436,4,postgraduate
256,66,40,42,92103,2,0.7,3,138,0,0,0,0,1,4,Baby boomers,14.0,0.016666666666666666,3.302380952380952,60.00000000000001,4,postgraduate
257,26,0,99,92697,4,2.3,3,0,0,0,0,0,1,1,Generation Z,19.8,0.02323232323232323,0.02323232323232323,43.04347826086957,1,postgraduate
258,66,41,18,92691,3,0.5,1,0,0,0,0,0,1,4,Baby boomers,4.5,0.027777777777777776,0.027777777777777776,36.0,4,high school
259,35,9,24,95747,4,0.3,1,0,0,0,0,1,0,2,Millennials,4.8,0.012499999999999999,0.012499999999999999,80.0,1,high school
260,56,30,55,94107,1,1.4,1,77,0,0,0,1,0,3,Generation X,27.5,0.025454545454545452,1.4254545454545455,39.285714285714285,3,high school
262,42,16,111,93106,2,1.2,3,251,1,0,0,1,0,2,Millennials,37.0,0.01081081081081081,2.272072072072072,92.5,2,postgraduate
263,49,23,33,90245,1,0.3,3,0,0,0,1,1,1,3,Generation X,16.5,0.00909090909090909,0.00909090909090909,110.0,2,postgraduate
264,27,1,74,92121,4,1.8,2,112,0,0,0,1,1,2,Millennials,14.8,0.024324324324324326,1.537837837837838,41.11111111111111,1,college
265,45,19,38,90840,2,0.7,1,0,0,0,0,0,0,3,Generation X,12.666666666666666,0.018421052631578946,0.018421052631578946,54.28571428571429,2,high school
266,49,23,23,94305,4,0.6,3,98,0,1,0,0,0,3,Generation X,4.6,0.02608695652173913,4.28695652173913,38.333333333333336,2,postgraduate
267,63,38,61,94720,2,1.5,1,0,0,0,0,1,0,4,Baby boomers,20.333333333333332,0.02459016393442623,0.02459016393442623,40.666666666666664,3,high school
268,47,22,81,90504,1,2.9,1,138,0,0,0,0,0,3,Generation X,40.5,0.03580246913580247,1.7395061728395063,27.931034482758623,2,high school
269,64,39,129,94002,1,2.5,1,0,0,0,0,1,0,4,Baby boomers,64.5,0.01937984496124031,0.01937984496124031,51.6,3,high school
270,43,13,33,95039,1,0.75,3,0,0,0,0,0,0,3,Generation X,16.5,0.022727272727272728,0.022727272727272728,44.0,2,postgraduate
271,60,36,63,94063,4,2.2,1,0,0,0,0,1,0,4,Baby boomers,12.6,0.03492063492063492,0.03492063492063492,28.636363636363633,3,high school
272,40,14,70,94923,4,1.4,2,0,0,0,0,1,0,2,Millennials,14.0,0.02,0.02,50.0,2,college
273,29,3,45,95023,4,0.2,1,158,0,0,0,1,1,2,Millennials,9.0,0.0044444444444444444,3.5155555555555553,225.0,1,high school
274,41,16,65,90095,3,0.5,3,0,0,0,0,1,0,2,Millennials,16.25,0.007692307692307693,0.007692307692307693,130.0,2,postgraduate
275,30,5,74,95616,4,2.2,1,0,0,1,0,0,1,2,Millennials,14.8,0.02972972972972973,0.02972972972972973,33.63636363636363,1,high school
276,49,24,50,94706,4,1.8,3,0,0,1,0,0,0,3,Generation X,10.0,0.036000000000000004,0.036000000000000004,27.77777777777778,2,postgraduate
277,30,5,22,90058,4,0.5,3,109,0,0,0,1,0,2,Millennials,4.4,0.022727272727272728,4.9772727272727275,44.0,1,postgraduate
278,29,2,30,92126,4,1.0,3,0,0,0,0,0,0,2,Millennials,6.0,0.03333333333333333,0.03333333333333333,30.0,1,postgraduate
279,50,26,21,91125,4,1.0,1,0,0,0,0,1,0,3,Generation X,4.2,0.047619047619047616,0.047619047619047616,21.0,2,high school
280,39,14,155,94577,2,3.9,1,0,0,0,0,1,0,2,Millennials,51.666666666666664,0.025161290322580646,0.025161290322580646,39.743589743589745,2,high school
281,33,8,64,92121,4,2.1,3,164,0,0,0,1,0,2,Millennials,12.8,0.0328125,2.5953125,30.476190476190474,1,postgraduate
282,57,31,65,94118,4,2.6,3,0,0,0,0,0,1,3,Generation X,13.0,0.04,0.04,25.0,3,postgraduate
283,34,9,71,91711,4,0.7,3,0,0,0,0,1,0,2,Millennials,14.2,0.009859154929577464,0.009859154929577464,101.42857142857143,1,postgraduate
284,61,36,40,90029,3,0.5,2,0,0,1,0,1,0,4,Baby boomers,10.0,0.0125,0.0125,80.0,3,college
285,44,19,69,92806,3,0.5,3,0,0,0,0,1,0,3,Generation X,17.25,0.007246376811594203,0.007246376811594203,138.0,2,postgraduate
286,40,13,69,94305,3,2.33,2,0,0,0,0,0,0,2,Millennials,17.25,0.033768115942028984,0.033768115942028984,29.613733905579398,2,college
287,51,25,45,94806,3,0.6,2,131,0,0,0,1,0,3,Generation X,11.25,0.013333333333333332,2.924444444444444,75.0,2,college
288,37,12,62,92110,3,0.7,2,0,0,0,0,0,1,2,Millennials,15.5,0.01129032258064516,0.01129032258064516,88.57142857142858,2,college
289,44,19,172,94306,2,4.3,3,391,1,1,1,1,0,3,Generation X,57.333333333333336,0.024999999999999998,2.2982558139534883,40.0,2,postgraduate
290,42,15,24,92121,3,1.0,2,0,0,0,0,1,1,2,Millennials,6.0,0.041666666666666664,0.041666666666666664,24.0,2,college
291,51,25,80,92373,1,4.9,1,0,0,0,0,0,0,3,Generation X,40.0,0.061250000000000006,0.061250000000000006,16.3265306122449,2,high school
292,43,16,8,90089,3,0.67,2,88,0,0,0,1,0,3,Generation X,2.0,0.08375,11.08375,11.940298507462686,2,college
293,30,5,38,94542,4,0.8,1,129,0,0,0,1,1,2,Millennials,7.6,0.021052631578947368,3.4157894736842107,47.5,1,high school
294,45,19,93,90095,4,2.6,3,0,0,0,0,0,0,3,Generation X,18.6,0.02795698924731183,0.02795698924731183,35.76923076923077,2,postgraduate
295,35,9,55,94536,1,2.0,1,0,0,0,0,1,0,2,Millennials,27.5,0.03636363636363636,0.03636363636363636,27.5,1,high school
296,60,34,64,94304,2,1.7,3,0,0,0,0,0,1,4,Baby boomers,21.333333333333332,0.0265625,0.0265625,37.64705882352941,3,postgraduate
298,55,25,70,93720,3,1.4,3,0,0,0,0,1,0,3,Generation X,17.5,0.02,0.02,50.0,2,postgraduate
299,43,19,81,92069,2,3.2,1,0,0,0,0,0,0,3,Generation X,27.0,0.03950617283950617,0.03950617283950617,25.3125,2,high school
300,41,15,159,90057,1,5.5,3,0,1,0,1,1,0,2,Millennials,79.5,0.03459119496855346,0.03459119496855346,28.90909090909091,2,postgraduate
301,34,9,70,92843,4,1.3,1,0,0,1,0,0,0,2,Millennials,14.0,0.018571428571428572,0.018571428571428572,53.84615384615385,1,high school
302,65,39,150,92120,2,6.9,1,196,0,0,0,0,0,4,Baby boomers,50.0,0.046,1.3526666666666667,21.73913043478261,3,high school
303,45,21,152,94550,2,7.5,1,0,0,0,0,1,0,3,Generation X,50.666666666666664,0.049342105263157895,0.049342105263157895,20.266666666666666,2,high school
304,49,25,195,95605,4,3.0,1,617,1,0,0,0,0,3,Generation X,39.0,0.015384615384615385,3.1794871794871793,65.0,2,high school
305,48,23,22,90740,1,0.1,1,0,0,0,0,0,0,3,Generation X,11.0,0.004545454545454546,0.004545454545454546,220.0,2,high school
306,60,35,22,91207,1,1.3,1,123,0,0,0,1,0,4,Baby boomers,11.0,0.05909090909090909,5.6499999999999995,16.923076923076923,3,high school
307,55,29,79,92373,3,0.8,1,0,0,0,0,1,1,3,Generation X,19.75,0.010126582278481013,0.010126582278481013,98.75,2,high school
308,42,18,33,90401,1,1.4,3,0,0,0,0,1,0,2,Millennials,16.5,0.04242424242424242,0.04242424242424242,23.571428571428573,2,postgraduate
309,32,8,128,94720,2,4.33,1,0,0,0,1,1,1,2,Millennials,42.666666666666664,0.033828125,0.033828125,29.561200923787528,1,high school
310,62,38,91,95929,1,3.8,1,0,0,1,0,1,0,4,Baby boomers,45.5,0.041758241758241756,0.041758241758241756,23.947368421052634,3,high school
311,57,32,39,90277,4,0.9,1,0,0,0,0,1,1,3,Generation X,7.8,0.023076923076923078,0.023076923076923078,43.333333333333336,3,high school
312,52,26,121,94550,1,7.3,1,167,0,0,0,1,0,3,Generation X,60.5,0.06033057851239669,1.440495867768595,16.575342465753426,2,high school
313,36,6,21,91741,1,0.67,3,0,0,1,0,1,0,2,Millennials,10.5,0.03190476190476191,0.03190476190476191,31.34328358208955,1,postgraduate
314,34,9,41,93720,3,2.3,1,0,0,0,0,0,1,2,Millennials,10.25,0.05609756097560975,0.05609756097560975,17.826086956521742,1,high school
315,63,37,45,93437,2,0.7,3,0,0,0,0,1,0,4,Baby boomers,15.0,0.015555555555555555,0.015555555555555555,64.28571428571429,3,postgraduate
316,24,0,51,90630,3,0.3,3,0,0,0,0,1,0,1,Generation Z,12.75,0.0058823529411764705,0.0058823529411764705,170.0,1,postgraduate
317,57,31,165,95054,1,1.6,2,0,1,0,0,1,0,3,Generation X,82.5,0.009696969696969697,0.009696969696969697,103.125,3,college
318,40,16,119,91335,2,4.2,2,0,1,0,0,1,0,2,Millennials,39.666666666666664,0.03529411764705882,0.03529411764705882,28.333333333333332,2,college
319,27,2,110,95670,4,1.8,3,190,0,0,0,1,0,2,Millennials,22.0,0.016363636363636365,1.7436363636363637,61.11111111111111,1,postgraduate
320,65,39,20,90034,3,0.7,2,0,0,0,0,0,1,4,Baby boomers,5.0,0.034999999999999996,0.034999999999999996,28.571428571428573,3,college
321,60,34,64,90266,1,0.8,2,248,0,0,0,0,0,4,Baby boomers,32.0,0.0125,3.8875,80.0,3,college
322,44,20,101,92717,3,4.4,2,82,1,0,0,0,0,3,Generation X,25.25,0.04356435643564357,0.8554455445544555,22.954545454545453,2,college
323,63,39,101,92007,1,3.9,1,0,1,1,1,1,0,4,Baby boomers,50.5,0.03861386138613861,0.03861386138613861,25.897435897435898,3,high school
324,59,34,99,90034,1,4.4,1,0,1,0,0,0,0,4,Baby boomers,49.5,0.044444444444444446,0.044444444444444446,22.499999999999996,3,high school
325,56,30,158,90089,4,6.1,1,0,1,0,0,0,0,3,Generation X,31.6,0.03860759493670886,0.03860759493670886,25.901639344262296,3,high school
326,54,28,89,95039,1,1.9,2,0,0,0,0,1,1,3,Generation X,44.5,0.02134831460674157,0.02134831460674157,46.8421052631579,2,college
327,52,27,80,95616,1,1.3,3,0,0,0,1,1,1,3,Generation X,40.0,0.01625,0.01625,61.53846153846153,2,postgraduate
328,58,32,114,91330,2,2.0,1,402,0,0,0,1,0,3,Generation X,38.0,0.017543859649122806,3.543859649122807,57.0,3,high school
329,60,35,49,94110,3,0.5,2,0,0,0,0,1,1,4,Baby boomers,12.25,0.01020408163265306,0.01020408163265306,98.0,3,college
330,28,4,191,90064,1,6.33,1,0,0,0,0,1,0,2,Millennials,95.5,0.0331413612565445,0.0331413612565445,30.173775671406002,1,high school
331,54,30,78,92374,4,1.0,2,0,0,0,0,1,0,3,Generation X,15.6,0.01282051282051282,0.01282051282051282,78.0,3,college
332,32,6,28,94115,3,1.0,1,0,0,0,0,0,0,2,Millennials,7.0,0.03571428571428571,0.03571428571428571,28.0,1,high school
333,59,33,42,95630,1,0.8,2,0,0,0,0,1,0,4,Baby boomers,21.0,0.01904761904761905,0.01904761904761905,52.5,3,college
334,63,38,140,92407,1,2.5,1,0,0,0,0,0,0,4,Baby boomers,70.0,0.017857142857142856,0.017857142857142856,56.0,3,high school
335,48,23,45,95053,1,1.3,2,0,0,0,0,1,0,3,Generation X,22.5,0.02888888888888889,0.02888888888888889,34.61538461538461,2,college
336,56,32,122,95827,2,0.3,1,360,0,0,1,1,1,3,Generation X,40.666666666666664,0.0024590163934426227,2.9532786885245903,406.6666666666667,3,high school
337,36,12,65,95051,3,2.6,2,0,0,0,0,1,0,2,Millennials,16.25,0.04,0.04,25.0,2,college
338,57,27,68,94117,1,1.4,3,0,0,0,0,1,0,3,Generation X,34.0,0.020588235294117647,0.020588235294117647,48.57142857142858,2,postgraduate
339,29,3,153,93657,2,2.0,1,392,0,0,0,0,0,2,Millennials,51.0,0.013071895424836602,2.5751633986928106,76.5,1,high school
340,39,13,89,92110,4,1.4,2,0,0,0,0,0,0,2,Millennials,17.8,0.015730337078651683,0.015730337078651683,63.57142857142858,2,college
341,59,34,91,93524,1,2.6,1,0,0,0,0,1,1,4,Baby boomers,45.5,0.028571428571428574,0.028571428571428574,35.0,3,high school
342,31,6,55,92038,4,2.0,2,185,0,0,0,1,0,2,Millennials,11.0,0.03636363636363636,3.4,27.5,1,college
343,43,19,118,91304,2,3.3,1,0,0,0,0,0,1,3,Generation X,39.333333333333336,0.027966101694915254,0.027966101694915254,35.75757575757576,2,high school
344,35,5,22,93407,1,0.67,3,103,0,0,0,0,0,2,Millennials,11.0,0.030454545454545456,4.712272727272727,32.83582089552239,1,postgraduate
345,54,24,63,92606,3,1.4,3,138,0,0,0,1,1,3,Generation X,15.75,0.02222222222222222,2.212698412698413,45.0,2,postgraduate
346,51,27,12,92192,4,0.5,2,78,0,1,0,1,0,3,Generation X,2.4,0.041666666666666664,6.541666666666667,24.0,2,college
347,44,19,50,90745,3,2.7,2,0,0,0,0,1,0,3,Generation X,12.5,0.054000000000000006,0.054000000000000006,18.51851851851852,2,college
348,25,0,43,94305,2,1.6,3,0,0,1,1,1,1,1,Generation Z,14.333333333333334,0.037209302325581395,0.037209302325581395,26.875,1,postgraduate
349,40,15,173,95060,4,6.6,1,0,1,0,1,1,1,2,Millennials,34.6,0.038150289017341035,0.038150289017341035,26.212121212121215,2,high school
350,26,2,60,93407,2,3.0,1,132,1,0,0,0,0,1,Generation Z,20.0,0.05,2.25,20.0,1,high school
351,39,14,113,94301,1,1.0,3,0,0,1,0,1,0,2,Millennials,56.5,0.008849557522123894,0.008849557522123894,113.0,2,postgraduate
352,28,4,155,92182,4,5.3,2,0,1,0,0,1,0,2,Millennials,31.0,0.034193548387096775,0.034193548387096775,29.245283018867926,1,college
353,52,28,91,92692,4,1.0,2,0,0,0,0,0,1,3,Generation X,18.2,0.01098901098901099,0.01098901098901099,91.0,2,college
354,53,29,55,95818,4,1.1,2,0,0,0,0,1,0,3,Generation X,11.0,0.02,0.02,49.99999999999999,2,college
355,44,20,173,90277,2,1.4,1,419,0,0,0,1,0,3,Generation X,57.666666666666664,0.008092485549132947,2.430057803468208,123.57142857142858,2,high school
356,43,19,71,92101,3,0.3,3,0,0,0,0,0,1,3,Generation X,17.75,0.004225352112676056,0.004225352112676056,236.66666666666669,2,postgraduate
357,56,30,24,94704,2,0.4,3,88,0,0,0,0,0,3,Generation X,8.0,0.016666666666666666,3.6833333333333336,60.0,3,postgraduate
358,38,14,42,94610,1,2.0,2,81,0,0,0,1,0,2,Millennials,21.0,0.047619047619047616,1.9761904761904763,21.0,2,college
359,30,6,141,94539,2,4.33,1,0,0,0,0,1,0,2,Millennials,47.0,0.03070921985815603,0.03070921985815603,32.5635103926097,1,high school
360,32,6,32,93106,1,1.9,3,0,0,0,0,1,0,2,Millennials,16.0,0.059375,0.059375,16.842105263157894,1,postgraduate
361,35,10,55,94539,4,1.3,1,0,0,0,0,0,0,2,Millennials,11.0,0.023636363636363636,0.023636363636363636,42.30769230769231,2,high school
362,43,19,153,90254,2,7.5,1,0,0,0,0,1,0,3,Generation X,51.0,0.049019607843137254,0.049019607843137254,20.4,2,high school
363,58,32,113,94590,2,1.4,1,270,0,0,0,0,1,3,Generation X,37.666666666666664,0.012389380530973451,2.4017699115044246,80.71428571428572,3,high school
364,25,0,30,92691,2,1.7,2,0,0,0,0,0,0,1,Generation Z,10.0,0.056666666666666664,0.056666666666666664,17.647058823529413,1,college
365,54,24,29,92028,3,1.0,3,148,0,0,0,0,1,3,Generation X,7.25,0.034482758620689655,5.137931034482759,29.0,2,postgraduate
366,57,32,174,90089,1,6.8,2,466,1,0,0,1,0,3,Generation X,87.0,0.03908045977011494,2.717241379310345,25.58823529411765,3,college
367,50,24,35,92717,1,0.3,3,0,0,0,0,1,0,3,Generation X,17.5,0.008571428571428572,0.008571428571428572,116.66666666666667,2,postgraduate
